Boiler Load (MW),Inlet NOx (mg/m³),Inlet O₂ (%),Flue Gas Flow (m³/h),NH₃ Flow (kg/h),Flue Gas Temp (°C),Coal Feed Rate (t/h),NOx Emission (mg/m³)
833.1444418,346.0286555,153.9655693,59.74612837,4.347075106,364.8756211,1533.147622,44.89218161
832.4590037,345.0432013,155.4166035,61.1205251,4.387000841,364.9214208,1527.779877,46.35004943
832.2886301,344.4884091,158.6599955,62.53564928,4.38590852,364.9442206,1519.844986,46.19625027
831.77397,344.0591268,160.6498015,63.58495316,4.378865914,364.9670206,1523.612006,46.55001472
831.9466137,343.4944555,162.0672489,64.26813163,4.455935691,365.0128207,1534.717985,48.30066807
831.7736983,342.9908191,162.457234,64.83149428,4.470263103,365.0358204,1537.638566,47.97725835
831.6021395,342.5024997,163.1405841,65.38192668,4.447555136,365.0588203,1533.199223,47.13281014
831.4322576,342.1440902,162.8846148,65.36394817,4.441403035,365.0818202,1539.72996,48.67678869
831.2603409,341.7909856,162.9633971,66.45169954,4.500774831,365.1048202,1532.5995,49.41288807
830.9182735,341.4322012,161.7722434,65.60264485,4.51796847,365.1048202,1524.22261,48.23727094
830.9180358,340.999053,161.3084196,65.31563043,4.480406948,365.1278203,1521.399837,48.17141839
830.91734,340.6913281,160.7896679,65.18105311,4.436957192,365.1508201,1517.876433,48.67919679
830.9181847,340.4698946,163.2088489,67.05494754,4.434313066,365.1738199,1518.648915,48.06458869
831.2612637,340.2273697,163.9417204,66.51578873,4.418553783,365.1968199,1528.197143,47.10679346
831.2600973,340.1527058,163.8787388,66.58273416,4.445653388,365.2198198,1539.480923,46.77605056
831.0882121,340.3412855,164.169812,67.26221056,4.519551292,365.2198198,1541.001863,46.62181653
831.0889177,340.3274684,165.5720832,68.02069513,4.575868628,365.24282,1541.505959,46.3295226
830.9178458,340.1237799,163.2149769,66.71281684,4.561363383,365.2658197,1537.837195,45.69993257
830.5751677,339.9788964,161.4576677,66.577461,4.572486034,365.2888195,1542.552396,45.87979655
830.4036843,340.4015601,162.6251188,67.5743523,4.56582095,365.3118195,1534.304885,46.30188262
830.5756294,342.8454567,164.2479657,68.16952009,4.516380813,365.3348195,1535.20162,46.34686706
831.2620752,345.324581,165.4227038,68.85458105,4.473898467,365.3348195,1531.948255,45.84284819
832.1178169,345.6014935,167.3902142,70.32476048,4.499736304,365.3578196,1537.983957,46.6214931
832.8013605,344.8853351,169.0649178,71.04218927,4.540439473,365.3808193,1528.540239,47.13676859
833.4867769,344.435218,170.1074821,71.67360326,4.565883577,365.4038191,1521.365872,45.87349148
833.6573716,341.669574,170.7859681,72.04735943,4.574476701,365.4268191,1515.135779,46.17194441
832.9719469,338.2226753,170.0168046,72.0468812,4.588373543,365.4498191,1522.678715,47.28864934
832.4602078,336.8927224,170.5359233,72.85322311,4.594368918,365.4726192,1524.105389,46.24191297
831.7736311,337.110875,170.4518376,72.6957227,4.572086465,365.4954189,1529.19971,45.18698736
831.0885726,337.114952,171.2532272,73.46830014,4.563129065,365.5182188,1534.911446,46.80371154
831.0899633,337.0482423,171.9132406,74.12524664,4.58007601,365.5410188,1534.766409,46.42852959
831.26022,336.9698255,173.3489546,74.96153945,4.588026551,365.5638187,1535.341461,45.13680229
831.0887626,336.7821049,173.7850617,75.12450794,4.58255677,365.5868188,1534.262027,46.18126407
831.2603911,336.6323614,174.9423258,75.82095122,4.585843963,365.6098186,1526.382149,46.9024894
831.2600181,336.6575437,175.6074718,76.11354088,4.598528322,365.6328184,1524.682474,45.60262241
831.4333578,336.4204766,176.5070674,76.62833515,4.61566978,365.6558184,1529.320112,46.60690854
831.2593979,336.3034856,179.21813,78.28076388,4.625203419,365.6788184,1531.26706,47.4115354
831.0884498,336.0023043,180.3342607,78.28299975,4.614155982,365.7018185,1533.633198,46.65327959
830.9176684,335.9764575,181.1724739,79.79345898,4.620467902,365.7248182,1531.474602,46.71115956
830.7461901,335.9197549,182.4761838,80.12820496,4.645795383,365.747818,1533.364016,47.13890132
830.2328722,336.1928031,181.566778,79.52007591,4.63730184,365.770818,1534.651531,46.24161142
830.4046685,336.3402256,177.6316279,77.79371156,4.610978778,365.793818,1535.138631,45.30900892
830.5754464,336.6886945,175.2423062,77.33543787,4.608093111,365.793818,1527.259817,44.55937495
830.5745732,337.0480683,174.41887,76.44340601,4.59268874,365.793818,1522.359238,43.45061129
830.40255,337.4418868,171.381276,74.9692988,4.539691169,365.793818,1532.420769,42.42563159
830.4047386,337.8130831,169.9885353,74.53424948,4.527830739,365.793818,1522.066542,41.39123167
830.2330463,338.7585118,171.7003662,75.21502716,4.552083058,365.793818,1522.012369,41.53100275
830.0610949,341.9154567,173.84545,76.2969931,4.54674927,365.793818,1522.183117,41.30754641
830.2328626,346.0044503,174.0843713,75.91518349,4.562941752,365.8168181,1533.059508,40.56352248
831.2620752,350.3417785,175.1107027,76.27223002,4.626255343,365.8398178,1529.093541,41.2721874
832.2895614,354.9411243,178.1657974,78.54040786,4.675741312,365.8628177,1530.725498,41.20447195
833.831497,358.3148049,180.0972577,78.95917324,4.693619524,365.8858176,1530.804981,40.71251599
835.3717215,359.4133733,181.7733185,80.3948144,4.718131729,365.9088176,1530.616419,42.3029719
837.2572778,358.3527486,183.524662,81.82749108,4.731624427,365.9088176,1520.860416,42.4624063
838.4549191,356.2369065,186.3711095,83.61616627,4.733445546,365.9088176,1521.896307,41.73375502
839.6551293,353.345414,186.3543497,83.30740348,4.727669175,365.9088176,1526.782147,43.04095265
840.3397766,351.1688627,185.8942145,83.57236493,4.749767257,365.9088176,1516.993379,43.15838277
841.1966988,348.909795,186.2359556,83.89589686,4.770118102,365.9088176,1508.317317,41.67456835
841.5388164,347.1625745,184.5415558,82.69245306,4.77041076,365.9088176,1509.233148,41.84653414
841.8807987,345.5093481,182.4956932,81.6118057,4.751414096,365.9318177,1511.748739,41.73112933
842.2248713,344.1214749,180.3490972,80.88682608,4.731997189,365.9548175,1505.424131,40.48953011
842.3952735,342.5958339,177.9735358,79.76818962,4.685742783,365.9778173,1511.569587,40.12412313
842.5669326,341.1800356,173.8817211,78.23071083,4.635616227,366.0008173,1528.426847,39.56455804
842.5661454,340.6094329,170.2178655,76.3513894,4.581408683,366.0238172,1534.590677,38.56125655
842.9096107,340.1806341,167.7168399,75.94721279,4.514463631,366.0238172,1537.739861,38.24879803
842.5656837,340.0204381,168.6090827,76.50527756,4.449362524,366.0238172,1539.78078,38.47601211
842.3949094,340.2006651,170.2960499,77.1360057,4.42123181,366.0238172,1551.232257,38.25918934
842.2246444,340.7098976,171.124724,76.91468259,4.468114938,366.0238172,1546.322217,38.42722582
841.8806604,340.6633691,174.1751056,78.45642277,4.52081147,366.0468174,1547.768594,38.42292439
841.5389749,340.6676663,178.0195331,79.96781675,4.53528407,366.0698171,1543.496652,38.72497426
841.5390602,340.5581708,180.3964579,80.68661244,4.557304524,366.0928169,1545.423472,39.45127953
841.5389152,340.5114103,182.1980572,81.88047666,4.636061891,366.1158169,1542.741593,39.34260419
841.1955986,340.470891,185.2525597,83.1972218,4.692674487,366.1388169,1544.953788,39.11515901
841.1960698,340.3981483,186.6050352,84.07488244,4.665532895,366.1388169,1539.261969,40.56200267
841.0251089,340.3196619,188.7872646,85.96701066,4.694853387,366.1388169,1539.377875,40.54402408
840.8539142,340.2975097,192.0765845,87.28203173,4.756601019,366.1388169,1529.152885,40.23512911
840.8543754,340.2892892,195.3166709,88.9871381,4.805825972,366.1388169,1527.194879,41.93515232
841.0251875,340.3427461,197.0757368,90.07065171,4.84612987,366.1388169,1533.925239,41.80177561
841.0244039,340.2207152,196.6556851,90.07454824,4.926684968,366.161617,1534.463195,40.46560476
841.1965309,340.293074,195.8064308,89.4476074,4.969619451,366.1844167,1534.229912,41.24414145
841.5396107,340.2232347,196.0446268,90.36358575,4.972857574,366.2072165,1549.278905,42.90721403
841.3666989,340.2405029,200.9430275,93.92454401,4.969697761,366.2300165,1550.316961,41.87138438
841.195947,340.2053083,199.8350973,91.97569082,4.948795815,366.2528165,1540.077523,40.92668699
841.1965036,340.3326878,199.7651698,92.4458225,4.978498725,366.2528165,1543.068111,41.60691404
840.8534525,340.3731606,201.7968741,93.77564902,4.997125316,366.2528165,1541.181138,41.30432535
840.5116192,340.5327564,204.0107625,94.69653959,4.982425197,366.2528165,1535.017366,40.78366299
840.5114703,340.5176585,202.2553362,93.41690592,4.980390088,366.2528165,1537.836004,40.11472163
840.8549258,340.6226036,200.0300825,92.76424149,5.013821036,366.2528165,1537.12511,39.28060309
840.8529712,340.698128,198.65294,92.15123215,5.027154505,366.2528165,1527.812773,39.11301252
840.8528072,340.808114,198.0186564,91.98301746,4.990377093,366.2528165,1530.442932,38.51609713
840.8542086,340.8965741,198.4538888,91.84185752,4.995405139,366.2528165,1540.324058,38.20203589
840.6822919,341.3109512,198.3825789,92.22534013,4.990851987,366.2528165,1538.48189,37.59781196
840.1682794,341.9223527,199.5703905,92.33290069,4.964764478,366.2758166,1541.536702,36.77796148
840.1689751,342.7178389,199.441377,91.80018671,4.94611161,366.2988164,1535.534088,36.76153678
840.1681305,343.4081151,198.6869162,91.78275715,4.96058951,366.3218162,1530.737601,37.00955198
840.168741,344.2418405,198.6001336,92.31674955,4.92946126,366.3448162,1526.713525,35.92184819
840.3399868,344.8723467,199.0659725,91.84022746,4.880685714,366.3678161,1527.79218,35.23134424
840.6829807,345.311951,199.0989171,91.81689712,4.866245746,366.3678161,1523.417954,35.95841529
840.6819596,345.5450083,197.3644827,91.09922534,4.863823403,366.3678161,1529.732994,36.22570368
841.1972814,345.7048177,198.3670577,91.97240913,4.871940241,366.3678161,1535.324281,34.7553649
841.3673939,346.2106788,200.3690632,92.13160994,4.885831785,366.3678161,1541.94493,34.84462017
841.3668478,346.8732138,202.0639537,93.63285012,4.903570076,366.3678161,1533.624851,36.47027938
841.1961811,347.3271152,201.8108855,93.27175604,4.90041243,366.3678161,1535.892917,35.53147729
841.1965924,348.6034322,204.4469948,94.3797994,4.960555231,366.3678161,1526.080056,35.5582839
840.8539142,352.1552955,207.5733271,96.16882923,5.000845849,366.3678161,1528.404486,36.09713837
841.0263205,356.8400733,208.0455712,96.10491171,5.018737399,366.3678161,1525.157915,35.53750806
841.7118339,361.9478228,205.3480983,93.87495102,5.035755973,366.3678161,1522.481391,35.40624958
842.9112133,367.595634,202.8674737,93.38466045,5.075711421,366.3678161,1510.968358,35.17327018
844.6241949,372.4472767,201.1909901,92.70820001,5.081536124,366.3908163,1516.412193,34.32807056
846.850903,372.8896194,198.3953515,90.79063419,5.048747231,366.413816,1512.482869,33.88678812
848.5616274,370.4530532,196.6864509,90.39483844,5.013159051,366.4368158,1508.842774,33.65617233
850.447366,366.4715352,193.2281443,88.38260121,4.965859941,366.4598158,1513.471083,33.04599688
851.8170754,361.9589597,189.2735651,86.16697795,4.905334809,366.4828158,1521.949283,32.3388582
852.8449583,356.8539419,187.7272261,85.3269868,4.847276759,366.4828158,1524.504141,31.92617016
853.3584708,353.6907696,185.7371349,83.96008813,4.790821663,366.4828158,1537.432548,31.84039335
853.1843571,354.8329955,180.0124244,80.36805777,4.717536105,366.4828158,1541.931082,31.19988891
852.6730377,357.1859823,175.742049,78.1528712,4.680737962,366.4828158,1543.275166,30.14135795
852.1601293,359.5778018,171.7205375,75.43384511,4.618419507,366.4828158,1542.285078,30.10177478
851.6464609,362.4541706,169.1041552,74.23465769,4.556281918,366.4828158,1545.575177,29.86038112
850.787961,365.9709679,167.6915871,73.29276983,4.534267209,366.4828158,1543.916299,28.47633099
850.9605267,366.6842417,164.213728,71.1655522,4.510295623,366.4828158,1537.098328,29.00449475
851.1323561,366.6022754,160.6598292,69.46756495,4.492470533,366.4828158,1524.876966,28.51108666
851.3030227,366.1884394,159.5267254,68.80624011,4.517528779,366.4828158,1515.974727,27.75999275
851.130867,366.0356426,158.4052165,67.98516522,4.517488979,366.4828158,1509.765517,28.5744964
851.6464227,366.0097998,157.3075682,67.16955083,4.496035025,366.4828158,1509.101292,28.32445504
851.9885689,365.5206884,156.2024875,65.77855315,4.487700878,366.4828158,1515.694007,27.59571811
851.9875506,364.4632279,154.8947125,64.75645242,4.468583938,366.4828158,1523.378461,28.25631589
851.9878449,364.0879945,155.1767884,65.02807291,4.499977506,366.4828158,1529.337993,28.50685057
851.8157615,363.3292449,156.7566375,65.48946148,4.523024175,366.4828158,1529.212576,28.43227409
851.4744882,362.527274,156.8811737,64.68610282,4.519322982,366.4828158,1523.663757,28.9005074
850.9599498,362.150158,154.0149347,63.09317008,4.536005403,366.4828158,1525.74232,28.6616429
850.6175093,362.0762813,151.8193404,62.23486702,4.603017387,366.4828158,1527.535671,28.58577945
850.1032321,361.3955431,149.7695005,61.24149865,4.579108317,366.4828158,1526.80133,28.78495498
850.4479428,360.8531802,149.6770497,60.77210926,4.509090575,366.5058159,1535.632783,29.02921899
850.6181345,360.1233237,147.2954765,59.45804561,4.425983916,366.5288156,1538.393157,29.09846875
850.7882776,359.4670408,146.1471173,58.92991677,4.378316117,366.5518154,1536.402897,29.09673452
850.7880211,359.3470289,147.3320463,59.33521957,4.33246705,366.5748154,1536.778574,29.48758453
850.9600987,359.338313,149.2191271,59.55805453,4.282674928,366.5978154,1530.236495,30.48017594
850.7896885,359.2659588,148.3854434,58.95249702,4.248185765,366.5978154,1534.522748,30.26881835
850.446077,359.2914217,148.0515569,58.71998558,4.251771811,366.6208155,1533.653145,30.57508271
850.4466876,359.1977951,148.9094847,58.75899911,4.27887019,366.6438152,1536.481873,32.00665985
850.6179334,358.4653022,150.0183097,59.31133727,4.29249972,366.6668151,1532.512086,31.67756989
850.7891828,357.8066676,149.8723455,59.14071146,4.303352412,366.689815,1542.510475,31.40054822
850.789094,357.0481796,151.5984921,59.8921147,4.335759585,366.712815,1533.034534,32.73865506
850.4449427,356.2625639,153.4299455,60.60450911,4.369809586,366.712815,1535.157523,33.39289713
850.2757968,355.5127942,153.8516538,60.47773792,4.422916216,366.7358151,1522.501909,32.76844893
850.4480282,355.3168732,152.6437799,59.9370581,4.458322574,366.7588149,1521.889398,33.95035619
850.2742998,354.9111041,152.3970124,59.85036257,4.484204678,366.7818147,1521.85885,34.18985176
850.1029366,354.7363165,152.0315916,59.67909336,4.494989752,366.8048147,1515.47711,34.00114203
850.6181164,354.5367582,151.5366868,59.55943448,4.509309399,366.8278146,1509.102957,34.96522041
850.6173604,354.2935005,152.0135416,59.6284688,4.511039391,366.8506148,1519.266554,34.5065643
850.102998,354.0585932,152.0435695,59.64277057,4.506809925,366.8734145,1518.298047,34.46775323
850.1041645,354.0378279,152.2818504,59.75646785,4.508527887,366.8962143,1520.675971,35.19645224
850.2760496,353.9790142,154.3211537,61.21496379,4.504067156,366.9190143,1526.622143,35.50635487
850.1033989,353.9274485,154.665016,60.67301272,4.50924268,366.9418143,1536.232174,35.74829661
850.1034592,353.8788848,155.7913113,61.64503216,4.521497725,366.9418143,1530.391818,36.48822797
850.1032321,353.7827885,157.1255795,62.25732878,4.512140794,366.9648144,1525.167624,37.01008719
850.1042532,352.9001861,157.771306,62.37966931,4.503504896,366.9878141,1520.464927,37.59597405
850.1045662,351.7290734,157.7417343,62.37733501,4.525172478,367.010814,1520.737392,37.46855492
849.9316544,350.4052541,158.2761987,62.74484127,4.536863143,367.0338139,1527.31084,38.11603246
850.1045921,349.0597231,158.0249936,62.51106061,4.53679304,367.0568139,1523.245095,38.92677347
850.1032829,347.568491,158.4516325,62.93355536,4.554531739,367.079814,1530.280397,37.88566149
850.1042191,346.85595,158.5222898,63.29661098,4.564557325,367.1028138,1546.323728,37.97605082
850.1046775,346.4007288,155.679398,61.5659452,4.565094576,367.1258136,1547.190692,39.33721864
850.618572,346.0718776,157.00554,63.26977316,4.568756709,367.1488136,1544.446239,39.45012489
850.7889726,345.7154461,159.3971675,64.02560553,4.540437004,367.1948137,1548.916466,38.89979762
850.9589219,344.9120131,158.4218036,63.69294258,4.502117864,367.2178134,1554.228277,40.01686184
851.3034658,344.0662154,157.1880728,63.48575014,4.553819242,367.2408132,1549.102316,41.08064373
851.8181412,343.2449944,158.8019728,64.53714786,4.576106464,367.2638132,1543.927238,40.19408687
851.8158074,342.3878762,159.8099673,64.64000862,4.567352797,367.2868132,1540.368323,39.65037147
851.6441832,341.7382811,158.1183423,64.21757308,4.591098036,367.3098133,1550.797036,40.84056262
851.6446607,341.4583686,157.3826065,64.1260692,4.654094652,367.332813,1551.415462,40.46120322
851.3028655,341.3295981,157.122931,63.86527094,4.651745651,367.3558128,1545.556201,39.88116031
850.961433,342.9775943,156.9196252,63.51035607,4.626728878,367.3788128,1549.775175,40.31334401
851.3042684,345.763332,157.0315679,64.01606825,4.612623974,367.4018128,1547.280866,40.98690695
851.9886754,348.200063,158.8244763,64.83614941,4.597325013,367.4018128,1545.978069,41.03942224
853.0161424,347.1482529,160.2037722,65.62767649,4.566055739,367.4248129,1547.289573,41.46937146
854.3873616,345.275171,161.7054129,66.42312974,4.595723278,367.4478126,1550.476126,41.45913472
854.8988726,342.4207459,162.8444156,66.81707581,4.641637245,367.4708125,1552.221005,41.8402377
855.0710364,338.0705984,165.3233571,68.77417816,4.66281069,367.4938124,1549.23331,42.9155848
854.899882,333.0512943,168.281704,70.42853448,4.681975724,367.5168124,1542.244246,43.07983763
854.7297982,332.3538188,169.9990471,71.03278544,4.72533139,367.5398125,1541.719366,43.62815924
854.0434539,335.1981908,171.0348648,71.96139086,4.763564502,367.5628123,1546.080307,44.69080873
854.2158978,338.6148954,173.5393829,73.49824384,4.78270482,367.5858121,1554.80888,44.41727343
854.7303625,342.0510189,175.990935,74.81778482,4.781589026,367.6088121,1566.284924,45.92135803
855.7582857,346.1016673,177.2489837,76.18484332,4.792808142,367.631812,1570.231083,46.35222949
857.3009159,349.9700527,180.5107144,78.39978633,4.853022598,367.631812,1572.755276,45.66297883
859.3559308,351.9851882,184.5317398,80.08805205,4.8808545,367.6548122,1567.334375,47.25806778
861.2392983,353.0153939,188.359985,82.59936476,4.921271562,367.6778119,1561.334233,48.22562053
863.2958123,354.7970095,191.4734966,84.80452268,5.041218154,367.7008117,1565.508592,47.64009185
864.8357865,355.9422242,195.4811798,86.74513104,5.115920832,367.7238117,1564.504936,49.04134541
865.5202739,356.5896589,198.7633319,88.91543521,5.1272645,367.7468117,1571.450055,49.83089071
866.0353131,357.0257463,200.4648331,90.77309148,5.161812345,367.7468117,1575.380672,49.14643082
866.3780199,357.3589573,200.8119093,91.38354707,5.208396318,367.7468117,1579.942516,49.28184792
866.5501929,356.5586964,200.0824991,92.20011979,5.188249013,367.7468117,1576.55458,49.25739238
866.5482373,355.464675,200.6756461,93.44995135,5.137545569,367.7468117,1580.676867,48.71140845
866.3761289,353.9955099,201.0563713,93.73747847,5.079593311,367.7468117,1586.504474,48.28446944
866.0347733,352.4403934,199.98916,92.9974794,5.071859233,367.7468117,1595.909969,47.20052371
865.6928293,350.8135772,199.3975526,93.56889507,5.109903902,367.7468117,1596.058009,46.11556407
865.007273,349.2045754,199.9582626,93.60922102,5.079865667,367.7468117,1591.637542,45.1415147
864.3208166,347.8415214,198.23819,92.3246581,4.979350683,367.7468117,1587.749943,44.63702932
864.3226824,346.8681745,197.5622694,92.35916511,4.938690736,367.7468117,1581.200294,43.78308285
863.8069507,346.2496529,198.9126932,93.71336051,4.913235673,367.7468117,1572.088143,42.65260915
863.6375364,345.8852383,198.5325253,93.31581762,4.850696762,367.7468117,1565.833916,42.45474626
863.2941553,346.2176542,196.2763188,91.5063771,4.817077776,367.7468117,1567.13599,41.69732535
863.466193,346.6378684,198.1308308,93.2442419,4.852573632,367.7468117,1566.339412,40.88323282
863.4663278,347.1152373,201.504943,94.86300019,4.882919015,367.7468117,1571.899165,41.68625803
863.8079281,347.7046554,202.296717,94.82619533,4.941985109,367.7468117,1575.488973,40.56921677
863.636043,348.4761423,200.5085897,93.27649472,5.041959821,367.7468117,1582.614255,39.07864395
863.8086937,348.739095,200.2383637,93.61466943,5.136231638,367.7468117,1587.463591,39.54748704
863.6366883,348.9751991,200.8119741,93.76178904,5.157252496,367.7468117,1592.07707,39.4677918
863.4661043,349.2308491,198.8280707,92.43202667,5.125245739,367.7468117,1585.731761,37.57804458
863.4658666,349.3438477,195.2785607,90.26002648,5.137844331,367.7468117,1577.11568,36.7052043
863.637116,347.3862846,194.5712948,89.67899925,5.166221752,367.7468117,1572.794196,37.29080455
863.4650821,344.702031,195.2619806,90.29956687,5.114205572,367.7468117,1561.631806,36.29062852
862.9501198,342.9062128,194.6567537,89.15297813,5.029511032,367.7468117,1548.869195,35.00796029
861.9226336,343.4122027,193.725923,88.7318664,5.018690383,367.7698118,1546.200322,35.40764195
861.2400224,343.1012093,196.0527991,90.34030184,5.046417915,367.7928115,1555.136987,35.75891937
860.5544572,344.57208,196.59452,89.79096997,5.048650588,367.8158113,1550.759237,35.56379792
860.3836287,347.2569109,196.0818277,89.39289705,5.039813527,367.8388113,1546.067917,35.34194637
860.55333,349.3593221,196.9712021,90.10128944,5.047777633,367.8618113,1553.113379,35.23476246
860.8954621,348.6741927,199.3115308,90.8834992,5.051411142,367.8618113,1553.186317,35.42093384
861.0678233,348.0538074,199.5796178,90.42778492,5.048398785,367.8618113,1545.604679,35.43727543
861.0673021,347.6541957,200.3141787,90.92534663,5.063686474,367.8618113,1545.709247,34.77429364
860.5528276,349.2578387,200.3119522,90.90491914,5.059688022,367.8618113,1552.9034,35.07858866
860.7264011,352.0233286,196.7025394,88.9940358,5.056377485,367.8618113,1553.816131,35.05102674
861.0681647,356.8943991,195.2082902,88.55702261,5.062471912,367.8618113,1560.108832,33.91590482
862.0978924,363.0893249,194.525625,88.04382064,5.06921405,367.8618113,1563.420462,34.61533881
863.2948528,367.0340842,192.7710069,87.20031398,5.048963861,367.8618113,1563.612538,34.14538311
865.1799416,368.6578545,191.5296616,86.69268717,5.062748178,367.8618113,1563.721008,33.2254694
866.7210957,369.6828736,195.2566955,87.53157971,5.080979787,367.8618113,1567.440421,34.04221477
868.4339509,367.7237777,197.9854097,88.59940616,5.052752691,367.8618113,1569.532507,34.65089778
869.1181633,363.4465991,199.7622112,89.63981016,5.044890991,367.8618113,1577.750423,33.90631809
869.8039569,361.3765949,201.2040112,89.75197961,5.0860302,367.8618113,1579.073194,34.79067774
869.8037291,360.4600442,202.8490553,90.22873905,5.107214007,367.8618113,1588.713202,35.18082282
869.2891164,360.0848112,201.0340324,89.35810426,5.106400618,367.8618113,1583.759911,34.41735828
868.9485383,360.709167,196.3377422,87.03268951,5.089036269,367.8618113,1589.468346,34.24718208
868.2612112,361.9489176,192.0462132,85.19416146,5.08542339,367.8618113,1584.345353,34.20361677
867.5764243,363.1986957,188.1847801,83.59327993,4.978252525,367.8618113,1580.448091,33.2738704
867.23491,364.42326,183.5146093,81.25738946,4.867368605,367.8618113,1570.987283,32.67137647
866.8910148,365.215039,178.2564592,78.60236164,4.787865952,367.8618113,1574.227455,31.96141079
866.0341562,365.5715819,175.2293594,77.33183807,4.742828636,367.8618113,1569.622591,31.68769166
865.8643629,365.6268586,173.2759662,76.3147101,4.658096787,367.8618113,1565.647941,31.38700839
865.8648525,365.4009931,172.0530246,75.21327507,4.630038717,367.8618113,1572.691091,30.52891089
865.5209192,365.1268258,171.837083,74.35312441,4.652807091,367.8618113,1571.238387,30.26987356
865.6927237,364.7702566,171.0273005,73.49958,4.661182251,367.8618113,1573.400433,31.12786819
866.2071982,364.2968334,171.1003026,73.41377836,4.692188077,367.8618113,1570.056911,30.6479942
866.3773143,363.9371502,173.3977471,73.51436227,4.715942567,367.8618113,1565.031223,29.73649275
866.033685,363.5939992,174.9114731,73.74355577,4.710162312,367.8618113,1556.804102,31.04510179
866.2070682,362.8876538,174.9909987,73.83785394,4.739925733,367.8846114,1561.513953,31.15563336
866.3788044,362.3224628,175.99002,73.82470601,4.799249981,367.9074112,1560.975567,30.25392808
866.0341751,363.6256553,174.0859207,71.75036179,4.799503694,367.930211,1551.870493,31.12096387
866.7226589,366.2696193,173.0555563,72.2420353,4.772220381,367.953011,1557.441992,30.86193486
867.7493582,369.0048116,172.1413358,71.24234072,4.72455343,367.9758109,1557.934059,30.63337063
868.4336558,372.5550777,170.1218538,70.18380412,4.684586526,367.9758109,1553.132065,31.57852115
869.2911521,376.4423778,168.3832969,69.33298599,4.692748855,367.9758109,1556.053629,30.93267451
870.6617374,378.9610002,167.017919,68.44939061,4.685837165,367.9758109,1560.866768,30.71852693
871.3466162,377.6912895,166.4595117,68.14594723,4.653982603,367.9758109,1558.375861,31.80902909
872.0311781,374.1229586,165.6562669,67.6608318,4.652279118,367.9758109,1567.63088,31.7939964
872.7163002,370.1024029,164.8658943,66.89134518,4.678550989,367.9758109,1577.360563,31.58291195
873.0589783,365.9170119,163.1452972,66.12396104,4.670038782,367.9758109,1574.931804,31.83183237
872.714827,361.4104004,160.2972185,64.67915158,4.650575219,367.9988111,1580.866629,31.70919266
872.030247,360.6203581,158.4625693,64.20099937,4.638920123,368.0218108,1586.37222,31.69784977
871.5178973,362.5813796,158.7770276,64.26108967,4.631552585,368.0448106,1583.252177,31.61203919
870.83202,366.8664268,156.9619929,62.89460996,4.566830656,368.0678106,1576.943525,31.53065754
870.4904134,371.2245326,154.349729,61.58533684,4.546155745,368.0908106,1581.971972,32.16331934
871.0048773,375.6054523,156.1113541,62.17306438,4.559724562,368.0908106,1575.746483,32.05155496
872.0326008,378.274627,158.7828587,63.12047295,4.518311517,368.0908106,1567.708337,32.90707449
873.4032863,380.433241,159.0231805,63.035691,4.477353272,368.0908106,1571.686393,33.91061666
874.7716554,380.5611297,159.935469,63.30752416,4.529150643,368.1138107,1588.15017,33.85361792
876.6586062,380.5580083,161.6425049,63.96108831,4.581920804,368.1368104,1594.337594,34.41424975
878.3706,380.385628,161.0015123,63.85277293,4.590193968,368.1598102,1594.411115,35.07516914
879.7396711,380.279283,156.0642836,61.52473421,4.628697169,368.1828102,1610.056479,34.40621228
880.9396117,379.6883273,154.0480355,61.13166596,4.674140706,368.2058102,1612.671488,34.70416435
882.4815924,379.6187043,149.0785995,58.82904986,4.57599347,368.2058102,1605.059339,34.63322025
882.8223193,379.4269574,144.2313009,56.90307866,4.461935748,368.2288103,1590.08123,33.91924535
883.3379351,379.3437735,142.4509296,56.6945694,4.396714374,368.25181,1600.794839,34.27647232
883.8517989,378.9511834,141.6807727,55.98428147,4.313894264,368.2748099,1592.548156,34.2991613
884.1945589,378.5886588,138.6815558,54.66348145,4.193051915,368.2978098,1590.48341,34.04794852
883.8497596,376.539552,140.1754184,55.63763227,4.159595005,368.3208098,1593.07342,34.58134635
884.0225958,374.4588513,141.9868997,55.98927993,4.181886554,368.3208098,1602.957508,34.77930283
884.0234654,372.1999399,141.7110029,55.60477433,4.216386137,368.3208098,1601.007299,35.06134175
883.8509921,369.653211,141.5589603,55.57033715,4.230949099,368.3208098,1601.397225,35.48596736
883.1645959,364.4431,141.162358,55.09223489,4.245812428,368.3438099,1610.314552,36.02615339
882.6505999,360.9408654,141.5330016,55.39712854,4.267786502,368.3668097,1604.048206,36.65965931
881.7947983,357.5591294,141.5006623,55.29701741,4.250987941,368.3898095,1594.930609,37.31010105
880.2521582,353.9783426,140.9897943,55.07444148,4.211627574,368.4128095,1587.678184,36.90010425
878.1956262,350.252544,140.3401868,54.49011453,4.209356715,368.4358095,1587.313068,37.60960343
876.3127896,349.2055039,140.6888192,55.26874875,4.1926583,368.4358095,1591.715986,39.45502838
874.600523,347.9694651,139.8214943,54.72577481,4.162904101,368.4358095,1592.454205,39.19712605
872.8873762,346.8727965,141.2403771,55.49050546,4.192984831,368.4358095,1600.528551,39.41758551
871.3447857,345.921301,141.6255123,55.40692127,4.209058596,368.4358095,1606.484419,41.31173538
