741.329	310.195	166.907	50.4079	36.2482	352.076	1322.94	4.31424	34.5903
740.472	309.951	172.903	53.0459	36.2482	352.076	1326.55	4.5127	36.6779
741.329	309.707	174.851	53.8153	36.7978	352.076	1333.77	4.6043	39.2496
743.042	309.463	167.253	51.3972	36.126	352.076	1322.94	4.7417	38.9544
741.329	309.698	165.253	51.8368	36.126	352.076	1333.77	4.81803	37.6745
744.755	310.562	164.29	50.9575	36.126	352.076	1308.51	4.84856	37.5277
742.185	310.44	159.445	49.5286	36.126	352.076	1312.12	4.66536	38.6513
741.329	309.951	159.424	50.298	36.126	352.076	1326.55	4.6043	38.6137
739.616	310.562	158.536	49.1988	36.126	352.076	1351.81	4.52797	38.2016
740.472	311.294	159.255	49.8583	36.126	352.076	1312.12	4.57377	38.2389
738.759	312.512	161.692	51.617	36.126	352.076	1304.9	4.57377	38.2389
737.046	312.515	159.53	49.9683	36.126	352.076	1351.81	4.54323	38.2389
738.759	313.126	160.547	50.6278	36.126	352.076	1326.55	4.61957	39.3261
737.903	315.079	164.018	52.4963	36.126	352.076	1344.59	4.63483	39.48
738.759	315.652	166.841	52.7162	36.6756	352.076	1322.94	4.57377	39.48
737.903	316.056	165.432	53.2658	36.6756	352.076	1322.94	4.61957	38.9544
737.046	317.399	163.057	51.8368	36.065	352.076	1330.16	4.7417	37.7114
737.046	318.498	161.903	51.617	36.065	352.076	1333.77	4.71116	38.8022
737.046	319.463	164.172	51.8368	36.6146	352.076	1322.94	4.66536	39.5574
738.759	319.719	164.747	53.0459	36.6146	352.076	1315.72	4.6959	38.5024
737.903	320.131	162.239	51.7269	36.6146	352.076	1322.94	4.81803	38.6889
738.759	320.692	162.239	53.2658	36.6146	352.076	1301.29	4.86383	39.6935
737.046	320.94	158.702	51.2873	36.6146	352.076	1286.86	4.63483	39.0596
738.759	321.184	157.38	51.8368	36.6146	352.076	1340.99	4.43637	37.3095
737.903	321.184	159.068	52.2765	36.6146	352.076	1344.59	4.43637	39.2114
738.759	321.285	159.656	52.3864	36.6146	352.19	1362.64	4.54323	41.1647
739.616	322.161	163.48	54.255	36.6146	352.19	1333.77	4.71116	39.3645
738.759	322.039	165.365	53.8153	36.6146	352.19	1351.81	4.71116	38.1643
739.616	322.772	165.365	54.3649	36.6146	352.19	1359.03	4.71116	40.6439
740.472	323.748	165.408	54.3649	37.1641	352.19	1351.81	4.80276	40.5646
739.616	323.26	165.408	54.4748	37.1641	352.305	1348.2	4.75696	39.2114
739.616	323.26	162.415	53.2658	37.1641	352.305	1315.72	4.6043	38.5388
